Site,Date Time,TempOut,HiTemp,LowTemp,OutHum,DewPt,WindSpeed,WindDir,WindRun,HiSpeed,HiDir,WindChill,HeatIndex,THWIndex,THSWIndex,Bar,Rain,RainRate,SolarRad,SolarEnergy,HiSolarRad,HeatD-D,CoolD-D,InTemp,InHum,InDew,InHeat,InEMC,InAirDensity,ET,WindSamp,WindTx,ISSRecept,ArcInt,VA
YMCA,2014-10-24 15:30,15.4,15.4,15.3,95,14.6,0,WSW,0,4,WSW,15.4,15.7,15.7,,753.5,0,0,23,0.99,42,0.06,0,23.5,50,12.5,23.4,9.25,0.0726,0,702,1,100,30,244.318
YMCA,2014-10-24 16:00,15.3,15.4,15.3,95,14.5,0,WSW,0,3,WSW,15.3,15.6,15.6,,753.4,0,0,32,1.38,47,0.063,0,23.3,50,12.3,23.2,9.25,0.0727,0.03,703,1,100,30,243.531
YMCA,2014-10-24 16:30,15.2,15.3,15.2,95,14.4,1,WSW,0.5,4,WSW,15.2,15.4,15.4,,753.3,0,0,27,1.16,47,0.065,0,23.1,50,12.1,22.9,9.25,0.0727,0,702,1,100,30,244.349
YMCA,2014-10-24 17:00,15.2,15.2,15.2,96,14.5,0,W,0,3,WSW,15.2,15.4,15.4,,753.4,0,0,1,0.04,5,0.066,0,23,50,12,22.8,9.25,0.0728,0,703,1,100,30,243.326
YMCA,2014-10-24 17:30,15.2,15.2,15.1,96,14.5,0,NW,0,2,NW,15.2,15.4,15.4,,753.6,0,0,0,0,0,0.066,0,22.9,50,12,22.7,9.25,0.0728,0,702,1,100,30,243.001
YMCA,2014-10-24 18:00,15,15.2,15,96,14.4,0,WSW,0,4,WSW,15,15.2,15.2,,753.7,0,0,0,0,0,0.069,0,22.7,51,12.1,22.5,9.39,0.0729,0,702,1,100,30,243.954
YMCA,2014-10-24 18:30,14.9,15,14.9,95,14.1,0,WNW,0,5,WNW,14.9,15.1,15.1,,753.9,0,0,0,0,0,0.072,0,22.6,51,11.9,22.2,9.4,0.0729,0,703,1,100,30,244.151
YMCA,2014-10-24 19:00,14.8,14.9,14.8,95,14,1,NNW,0.5,4,N,14.8,15.1,15.1,,753.9,0,0,0,0,0,0.073,0,22.4,51,11.8,22.1,9.4,0.073,0,702,1,100,30,245.75
YMCA,2014-10-24 19:30,14.5,14.8,14.5,95,13.7,0,WNW,0,3,WNW,14.5,14.7,14.7,,754.1,0,0,0,0,0,0.08,0,22.3,51,11.7,21.9,9.41,0.073,0,703,2,100,30,245.15
YMCA,2014-10-24 20:00,14.4,14.6,14.4,95,13.7,1,NW,0.5,6,NNW,14.4,14.6,14.6,,754.3,0,0,0,0,0,0.081,0,22.2,51,11.5,21.7,9.41,0.0731,0,702,2,100,30,245.592
YMCA,2014-10-24 20:30,14.3,14.4,14.3,95,13.5,0,NW,0,5,N,14.3,14.4,14.4,,754.4,0,0,0,0,0,0.084,0,22.1,51,11.4,21.5,9.42,0.0731,0,698,1,100,30,245.796
YMCA,2014-10-24 21:00,14.2,14.3,14.2,95,13.4,0,NNW,0,5,NNW,14.2,14.4,14.4,,754.7,0,0,0,0,0,0.086,0,21.9,51,11.3,21.3,9.42,0.0732,0,702,1,100,30,245.639
YMCA,2014-10-24 21:30,14.1,14.2,14.1,94,13.1,1,NNW,0.5,4,NNW,14.1,14.2,14.2,,754.8,0,0,0,0,0,0.089,0,21.9,51,11.3,21.3,9.42,0.0732,0,703,3,100,30,247.092
YMCA,2014-10-24 22:00,13.7,14.1,13.7,94,12.8,0,NNW,0,4,NW,13.7,13.8,13.8,,754.9,0,0,0,0,0,0.096,0,21.8,51,11.2,21.1,9.43,0.0733,0,702,3,100,30,246.974
YMCA,2014-10-24 22:30,13.8,13.8,13.7,95,13,0,NNW,0,4,N,13.8,13.9,13.9,,755,0,0,0,0,0,0.094,0,21.6,51,11,20.8,9.43,0.0734,0,703,1,100,30,245.996
YMCA,2014-10-24 23:00,13.7,13.8,13.7,93,12.6,0,NW,0,3,NNW,13.7,13.8,13.8,,755,0,0,0,0,0,0.097,0,21.6,51,11,20.8,9.43,0.0734,0,702,1,100,30,247.231
YMCA,2014-10-24 23:30,13.3,13.7,13.3,94,12.4,0,N,0,2,N,13.3,13.4,13.4,,755.3,0,0,0,0,0,0.104,0,21.4,51,10.8,20.6,9.44,0.0734,0,702,1,100,30,246.701
YMCA,2014-10-25 00:00,13,13.3,13,92,11.7,0,NNW,0,2,NNW,13,13.1,13.1,,755.4,0,0,0,0,0,0.111,0,21.3,51,10.7,20.4,9.44,0.0735,0,702,1,100,30,246.753
YMCA,2014-10-25 00:30,12.3,13,12.3,90,10.7,0,N,0,1,NNW,12.3,12.3,12.3,,755.7,0,0,0,0,0,0.126,0,21,51,10.5,20.1,9.45,0.0736,0,701,1,100,30,247.117
YMCA,2014-10-25 01:00,11.6,12.3,11.6,90,10,0,,0,0,,11.6,11.6,11.6,,755.7,0,0,0,0,0,0.141,0,20.2,51,9.8,19.6,9.48,0.0738,0,703,1,100,30,247.027
YMCA,2014-10-25 01:30,11.1,11.6,11.1,93,10,0,,0,0,,11.1,11.3,11.3,,755.8,0,0,0,0,0,0.15,0,19.5,51,9.1,18.8,9.51,0.0741,0,702,1,100,30,247.517
YMCA,2014-10-25 02:00,10.6,11.1,10.6,94,9.7,0,N,0,1,N,10.6,10.8,10.8,,755.9,0,0,0,0,0,0.161,0,18.9,51,8.5,18.1,9.53,0.0743,0,703,1,100,30,247.645
YMCA,2014-10-25 02:30,10.1,10.6,10.1,94,9.2,0,N,0,1,N,10.1,10.3,10.3,,756,0,0,0,0,0,0.171,0,18.3,51,8,17.4,9.55,0.0744,0,702,1,100,30,248.746
YMCA,2014-10-25 03:00,9.5,10.1,9.5,94,8.6,0,,0,0,,9.5,9.8,9.8,,756,0,0,0,0,0,0.184,0,17.9,52,7.9,17,9.75,0.0746,0,703,1,100,30,248.104
YMCA,2014-10-25 03:30,8.9,9.5,8.9,93,7.9,0,N,0,2,N,8.9,9.1,9.1,,756.2,0,0,0,0,0,0.196,0,17.4,52,7.5,16.5,9.75,0.0747,0,702,1,100,30,248.126
YMCA,2014-10-25 04:00,8.7,8.9,8.7,94,7.8,0,NNW,0,3,NW,8.7,8.8,8.8,,756.2,0,0,0,0,0,0.201,0,17,52,7.1,16.1,9.75,0.0749,0,703,1,100,30,248.353
YMCA,2014-10-25 04:30,8.4,8.7,8.4,94,7.5,0,NNW,0,2,NNW,8.4,8.6,8.6,,756.3,0,0,0,0,0,0.207,0,16.7,52,6.8,15.8,9.75,0.075,0,702,1,100,30,247.906
YMCA,2014-10-25 05:00,8.2,8.4,8.2,94,7.3,0,NW,0,3,NW,8.2,8.3,8.3,,756.5,0,0,0,0,0,0.212,0,16.4,52,6.5,15.4,9.75,0.0751,0,703,1,100,30,247.365
YMCA,2014-10-25 05:30,7.8,8.2,7.8,94,6.9,0,NNW,0,2,NNW,7.8,8,8,,756.5,0,0,0,0,0,0.219,0,16.1,52,6.2,15.1,9.75,0.0752,0,702,1,100,30,247.825
YMCA,2014-10-25 06:00,7.6,7.8,7.6,94,6.7,0,NNW,0,1,NNW,7.6,7.7,7.7,,756.7,0,0,0,0,0,0.225,0,15.8,52,6,14.8,9.75,0.0753,0,702,1,100,30,246.973
YMCA,2014-10-25 06:30,7.8,7.8,7.5,95,7,0,NNW,0,1,NNW,7.8,7.9,7.9,,756.8,0,0,0,0,0,0.22,0,15.7,52,5.8,14.7,9.75,0.0753,0,703,1,100,30,245.712
YMCA,2014-10-25 07:00,8.2,8.2,7.8,94,7.3,0,NNW,0,1,NNW,8.2,8.3,8.3,,757.1,0,0,0,0,0,0.212,0,15.8,52,6,14.8,9.75,0.0753,0,702,1,100,30,244.715
YMCA,2014-10-25 07:30,8.6,8.6,8.2,93,7.5,0,NNW,0,1,NNW,8.6,8.7,8.7,,757.5,0,0,4,0.17,9,0.204,0,16.1,52,6.2,15.1,9.75,0.0752,0,703,1,100,30,247.026
YMCA,2014-10-25 08:00,8.8,8.8,8.6,92,7.5,0,NNW,0,2,NNW,8.8,8.9,8.9,,757.7,0,0,18,0.77,30,0.199,0,16.4,52,6.6,15.4,9.75,0.0752,0,702,1,100,30,246.127
YMCA,2014-10-25 08:30,9.4,9.4,8.8,92,8.2,0,NNW,0,2,NNW,9.4,9.7,9.7,,757.8,0,0,64,2.75,197,0.185,0,16.8,52,6.9,15.9,9.75,0.0751,0,703,1,100,30,244.844
YMCA,2014-10-25 09:00,10.3,10.3,9.4,86,8.1,0,NNW,0,4,NNW,10.3,10.4,10.4,,757.7,0,0,88,3.78,141,0.167,0,17.7,51,7.4,16.8,9.57,0.0748,0.03,702,1,100,30,245.211
YMCA,2014-10-25 09:30,11.1,11.1,10.3,85,8.6,0,NNW,0,4,NNW,11.1,11.1,11.1,,758,0,0,140,6.02,287,0.152,0,18.6,51,8.2,17.7,9.54,0.0746,0,703,1,100,30,246.023
YMCA,2014-10-25 10:00,12.6,12.6,11.1,79,9,1,NW,0.5,6,NNW,12.6,12.4,12.4,,758,0,0,321,13.8,480,0.12,0,20.2,50,9.5,19.5,9.28,0.0741,0.1,702,1,100,30,245.606
YMCA,2014-10-25 10:30,12.3,12.8,12.3,79,8.8,1,NNE,0.5,4,NE,12.3,12.2,12.2,,758.2,0,0,138,5.93,257,0.125,0,22.3,47,10.5,21.7,8.75,0.0735,0,703,1,100,30,245.724
YMCA,2014-10-25 11:00,12.8,12.8,12.3,73,8.1,1,N,0.5,7,NW,12.8,12.4,12.4,,758.1,0,0,205,8.82,285,0.116,0,22.6,46,10.4,22.1,8.6,0.0734,0.1,702,1,100,30,246.064
YMCA,2014-10-25 11:30,13.2,13.6,12.8,68,7.4,1,N,0.5,7,WNW,13.2,12.7,12.7,,758.1,0,0,248,10.67,420,0.106,0,23.1,46,10.9,22.7,8.58,0.0733,0,703,1,100,30,246.412
YMCA,2014-10-25 12:00,14.1,14.1,13.2,69,8.5,1,N,0.5,8,N,14.1,13.6,13.6,,758,0,0,352,15.14,515,0.089,0,23.7,45,11.1,23.5,8.45,0.0731,0.15,702,1,100,30,246.366
YMCA,2014-10-25 12:30,13.5,14.4,13.5,68,7.7,2,N,1,8,NNW,13.5,13,13,,758,0,0,261,11.22,510,0.101,0,24.8,43,11.4,24.5,8.05,0.0728,0,702,1,100,30,246.457
YMCA,2014-10-25 13:00,13.5,13.5,13.4,70,8.1,2,N,1,8,N,13.5,13.1,13.1,,758.1,0,0,157,6.75,186,0.101,0,24.4,42,10.7,24.1,7.93,0.073,0.13,703,1,100,30,246.809
YMCA,2014-10-25 13:30,13.7,13.7,13.5,69,8.1,1,N,0.5,7,N,13.7,13.2,13.2,,758.2,0,0,181,7.78,207,0.097,0,23.9,42,10.2,23.6,7.95,0.0731,0,702,1,100,30,244.16
YMCA,2014-10-25 14:00,13.8,13.8,13.6,70,8.4,1,NW,0.5,7,WNW,13.8,13.3,13.3,,758,0,0,159,6.84,181,0.095,0,23.8,43,10.5,23.6,8.05,0.0731,0.1,703,1,100,30,244.472
YMCA,2014-10-25 14:30,14.1,14.1,13.8,71,8.9,1,NW,0.5,7,NW,14.1,13.7,13.7,,757.9,0,0,95,4.09,192,0.089,0,23.6,43,10.3,23.3,8.07,0.0732,0,702,1,100,30,244.617
YMCA,2014-10-25 15:00,14.2,14.3,14.1,69,8.6,1,NW,0.5,7,NNW,14.2,13.8,13.8,,758,0,0,76,3.27,102,0.086,0,23.5,43,10.2,23.1,8.08,0.0732,0.05,703,1,100,30,244.285
YMCA,2014-10-25 15:30,13.8,14.4,13.8,72,8.8,1,WNW,0.5,5,N,13.8,13.4,13.4,,758,0,0,89,3.83,107,0.095,0,23.7,42,10,23.3,7.96,0.0732,0,702,1,100,30,244.708
YMCA,2014-10-25 16:00,13.9,13.9,13.7,73,9.2,0,W,0,8,WNW,13.9,13.6,13.6,,758,0,0,47,2.02,81,0.091,0,23.3,43,10,22.9,8.09,0.0733,0.05,703,1,100,30,244.198
YMCA,2014-10-25 16:30,13.6,14.1,13.6,74,9.1,0,WNW,0,4,WNW,13.6,13.3,13.3,,758.1,0,0,24,1.03,30,0.098,0,23.4,43,10.1,23.1,8.08,0.0732,0,702,1,100,30,244.868
YMCA,2014-10-25 17:00,12.3,13.6,12.3,79,8.8,0,WSW,0,3,W,12.3,12.2,12.2,,758.2,0,0,9,0.39,14,0.125,0,22.4,43,9.2,21.7,8.15,0.0735,0.03,703,1,100,30,243.331
YMCA,2014-10-25 17:30,11.5,12.3,11.5,82,8.5,0,NW,0,2,NNW,11.5,11.4,11.4,,758.7,0,0,0,0,0,0.142,0,21.2,43,8.1,19.8,8.25,0.074,0,702,1,100,30,243.23
YMCA,2014-10-25 18:00,11.3,11.5,11.3,83,8.5,0,WNW,0,1,WNW,11.3,11.2,11.2,,758.9,0,0,0,0,0,0.147,0,20.2,44,7.6,19.1,8.35,0.0743,0,703,1,100,30,243.316
YMCA,2014-10-25 18:30,10.9,11.3,10.9,84,8.3,0,WNW,0,4,WSW,10.9,10.9,10.9,,759.1,0,0,0,0,0,0.154,0,19.4,44,6.8,18.3,8.35,0.0745,0,702,1,100,30,244.431
YMCA,2014-10-25 19:00,11,11,10.8,83,8.2,0,WNW,0,3,NW,11,10.9,10.9,,759.2,0,0,0,0,0,0.153,0,18.9,45,6.7,17.7,8.53,0.0747,0,702,1,100,30,245.482
YMCA,2014-10-25 19:30,11.4,11.4,11,82,8.4,0,W,0,3,W,11.4,11.3,11.3,,759.3,0,0,0,0,0,0.145,0,18.8,45,6.6,17.7,8.53,0.0747,0,703,1,100,30,246.228
YMCA,2014-10-25 20:00,11.4,11.4,11.4,82,8.5,0,W,0,1,W,11.4,11.3,11.3,,759.5,0,0,0,0,0,0.144,0,18.9,45,6.7,17.7,8.53,0.0747,0.03,702,1,100,30,246.435
YMCA,2014-10-25 20:30,11.7,11.7,11.4,82,8.7,0,W,0,3,W,11.7,11.6,11.6,,759.6,0,0,0,0,0,0.139,0,19,45,6.8,17.8,8.53,0.0747,0,703,1,100,30,247.167
YMCA,2014-10-25 21:00,11.4,11.7,11.4,82,8.5,0,WSW,0,3,WSW,11.4,11.3,11.3,,759.7,0,0,0,0,0,0.144,0,19,45,6.8,17.8,8.53,0.0747,0.03,702,1,100,30,246.294
YMCA,2014-10-25 21:30,11,11.4,11,84,8.4,0,WSW,0,2,WSW,11,11,11,,759.8,0,0,0,0,0,0.153,0,18.6,45,6.4,17.4,8.54,0.0748,0,703,1,100,30,246.957
YMCA,2014-10-25 22:00,10.6,11,10.6,85,8.1,0,WSW,0,2,WSW,10.6,10.6,10.6,,759.9,0,0,0,0,0,0.162,0,18.3,45,6.1,17.1,8.55,0.0749,0,702,1,100,30,245.981
YMCA,2014-10-25 22:30,10.2,10.6,10.2,85,7.8,0,,0,0,,10.2,10.2,10.2,,760.1,0,0,0,0,0,0.17,0,17.9,46,6.1,16.7,8.68,0.0751,0,703,1,100,30,247.216
YMCA,2014-10-25 23:00,10.6,10.6,9.9,86,8.3,0,WSW,0,2,WSW,10.6,10.6,10.6,,760.2,0,0,0,0,0,0.162,0,17.7,46,5.9,16.6,8.69,0.0751,0,702,1,100,30,246.891
YMCA,2014-10-25 23:30,10.9,10.9,10.5,85,8.5,0,WSW,0,2,WSW,10.9,10.9,10.9,,760.1,0,0,0,0,0,0.154,0,18,46,6.2,16.8,8.67,0.075,0,703,1,100,30,247.245
YMCA,2014-10-26 00:00,11.2,11.2,10.9,85,8.7,1,SW,0.5,4,WSW,11.2,11.2,11.2,,760.3,0,0,0,0,0,0.149,0,18.2,46,6.4,17,8.66,0.075,0,702,1,100,30,247.806
YMCA,2014-10-26 00:30,11.4,11.4,11.2,85,9,0,WSW,0,2,WSW,11.4,11.4,11.4,,760.3,0,0,0,0,0,0.145,0,18.3,46,6.5,17.2,8.65,0.0749,0,702,1,100,30,248.012
YMCA,2014-10-26 01:00,11.4,11.4,11.4,85,9,0,W,0,3,WSW,11.4,11.4,11.4,,760.3,0,0,0,0,0,0.144,0,18.6,46,6.8,17.4,8.65,0.0749,0,702,1,100,30,248.012
YMCA,2014-10-26 01:30,11.4,11.5,11.4,84,8.8,0,W,0,2,W,11.4,11.4,11.4,,760.4,0,0,0,0,0,0.144,0,18.7,46,6.9,17.6,8.65,0.0748,0,687,1,100,30,248.235
YMCA,2014-10-26 02:00,11.7,11.7,11.4,82,8.7,0,NW,0,2,NW,11.7,11.6,11.6,,760.3,0,0,0,0,0,0.139,0,18.9,46,7,17.8,8.65,0.0748,0,703,1,100,30,247.796
YMCA,2014-10-26 02:30,11.7,11.9,11.7,81,8.6,0,W,0,2,W,11.7,11.6,11.6,,760,0,0,0,0,0,0.138,0,19.2,45,7,18.1,8.52,0.0747,0,699,1,100,30,247.853
YMCA,2014-10-26 03:00,11.4,11.8,11.4,83,8.7,0,WSW,0,4,WSW,11.4,11.4,11.4,,759.9,0,0,0,0,0,0.144,0,19.1,45,6.9,18,8.52,0.0747,0,703,1,100,30,247.835
YMCA,2014-10-26 03:30,11.7,11.7,11.4,83,8.9,1,WSW,0.5,3,WSW,11.7,11.6,11.6,,759.8,0,0,0,0,0,0.139,0,18.9,46,7,17.8,8.65,0.0747,0.03,702,1,100,30,248.196
YMCA,2014-10-26 04:00,11.7,11.7,11.6,83,8.9,0,WSW,0,3,NNW,11.7,11.6,11.6,,760,0,0,0,0,0,0.139,0,19,46,7.1,17.9,8.65,0.0747,0,703,1,100,30,248.097
YMCA,2014-10-26 04:30,11.6,11.7,11.6,84,8.9,0,WSW,0,3,WSW,11.6,11.5,11.5,,759.9,0,0,0,0,0,0.141,0,19,46,7.1,17.9,8.65,0.0747,0.03,701,2,100,30,247.57
YMCA,2014-10-26 05:00,11.5,11.6,11.5,85,9.1,0,WSW,0,4,WSW,11.5,11.4,11.4,,760,0,0,0,0,0,0.142,0,18.9,46,7,17.8,8.65,0.0747,0,703,2,100,30,247.725
YMCA,2014-10-26 05:30,11.6,11.6,11.5,84,9,0,WSW,0,4,WSW,11.6,11.6,11.6,,760,0,0,0,0,0,0.14,0,18.9,46,7,17.8,8.65,0.0748,0,702,1,100,30,246.927
YMCA,2014-10-26 06:00,11.7,11.7,11.6,84,9.1,1,WSW,0.5,4,WSW,11.7,11.7,11.7,,760.1,0,0,0,0,0,0.138,0,19,46,7.1,17.9,8.65,0.0747,0,702,1,100,30,246.528
YMCA,2014-10-26 06:30,11.9,11.9,11.7,84,9.3,1,WSW,0.5,4,SW,11.9,11.8,11.8,,760.2,0,0,7,0.3,14,0.134,0,19,46,7.1,17.9,8.65,0.0747,0,699,1,100,30,246.446
YMCA,2014-10-26 07:00,12.1,12.1,11.8,84,9.5,2,WSW,1,7,WSW,12.1,12.1,12.1,,760.3,0,0,24,1.03,35,0.13,0,19.1,46,7.2,18.1,8.65,0.0747,0.03,702,1,100,30,247.944
YMCA,2014-10-26 07:30,12.6,12.6,12.1,82,9.6,0,WSW,0,5,WSW,12.6,12.4,12.4,,760.3,0,0,48,2.06,63,0.12,0,19.4,46,7.5,18.4,8.65,0.0746,0,702,1,100,30,246.984
YMCA,2014-10-26 08:00,12.6,12.7,12.6,83,9.8,1,WSW,0.5,5,WSW,12.6,12.5,12.5,,760.4,0,0,42,1.81,54,0.119,0,19.8,46,7.8,18.8,8.65,0.0745,0.03,702,1,100,30,245.559
YMCA,2014-10-26 08:30,12.9,12.9,12.6,82,9.9,1,WSW,0.5,6,SSW,12.9,12.8,12.8,,760.5,0,0,66,2.84,91,0.112,0,20.1,46,8.1,19.1,8.65,0.0744,0,703,1,100,30,245.67
YMCA,2014-10-26 09:00,13.2,13.2,12.9,82,10.2,1,WSW,0.5,7,WSW,13.2,13.1,13.1,,760.5,0,0,76,3.27,91,0.106,0,20.4,46,8.4,19.4,8.65,0.0743,0.05,702,1,100,30,246.524
YMCA,2014-10-26 09:30,13.6,13.6,13.2,80,10.2,1,W,0.5,6,WSW,13.6,13.4,13.4,,760.5,0,0,82,3.53,100,0.098,0,20.7,45,8.4,19.6,8.46,0.0743,0,702,1,100,30,245.772
YMCA,2014-10-26 10:00,14.1,14.1,13.6,77,10.1,1,WNW,0.5,9,WSW,14.1,13.9,13.9,,760.3,0,0,126,5.42,169,0.088,0,21.2,45,8.8,19.9,8.45,0.0741,0.05,702,1,100,30,245.883
YMCA,2014-10-26 10:30,14.2,14.2,14.1,78,10.4,2,WNW,1,9,W,14.2,14,14,,760.3,0,0,102,4.39,121,0.087,0,21.7,45,9.2,20.6,8.45,0.074,0,703,1,100,30,245.149
YMCA,2014-10-26 11:00,14.2,14.2,14.2,79,10.6,1,W,0.5,7,W,14.2,14.1,14.1,,760.1,0,0,81,3.48,104,0.086,0,21.8,45,9.4,20.9,8.45,0.0739,0.05,702,1,100,30,244.249
YMCA,2014-10-26 11:30,14.3,14.3,14.2,77,10.4,1,NW,0.5,6,W,14.3,14.1,14.1,,760.1,0,0,84,3.61,113,0.083,0,21.9,45,9.5,21,8.45,0.0739,0,703,1,100,30,244.633
YMCA,2014-10-26 12:00,14.5,14.6,14.3,75,10.1,2,WNW,1,6,NNW,14.5,14.2,14.2,,759.9,0,0,135,5.81,153,0.08,0,22.2,44,9.4,21.4,8.31,0.0738,0,702,1,100,30,244.303
YMCA,2014-10-26 12:30,14.3,14.5,14.3,76,10.2,2,WNW,1,8,W,14.3,14.1,14.1,,759.9,0,0,90,3.87,151,0.083,0,22.4,44,9.6,21.7,8.3,0.0737,0.08,702,1,100,30,243.97
YMCA,2014-10-26 13:00,14.1,14.3,14.1,77,10.1,2,NW,1,8,N,14.1,13.9,13.9,,759.9,0,0,54,2.32,65,0.088,0,22.2,44,9.4,21.4,8.31,0.0738,0.05,703,1,100,30,243.86
YMCA,2014-10-26 13:30,14.2,14.2,14.1,76,10,2,WNW,1,7,NNW,14.2,13.9,13.9,,759.8,0,0,85,3.66,144,0.087,0,22.2,44,9.4,21.4,8.31,0.0738,0,702,1,100,30,244.127
YMCA,2014-10-26 14:00,14.4,14.4,14.2,74,9.9,2,WNW,1,8,NW,14.4,14.1,14.1,,759.6,0,0,142,6.11,160,0.081,0,22.3,44,9.5,21.6,8.31,0.0737,0.08,703,1,100,30,244.226
YMCA,2014-10-26 14:30,14.2,14.4,14.2,75,9.9,2,W,1,8,WNW,14.2,13.9,13.9,,759.5,0,0,74,3.18,121,0.086,0,22.6,44,9.7,21.9,8.3,0.0736,0,701,1,100,30,244.96
YMCA,2014-10-26 15:00,13.9,14.2,13.9,77,10,1,WNW,0.5,6,WSW,13.9,13.7,13.7,,759.5,0,0,29,1.25,42,0.091,0,22.2,43,9,21.3,8.17,0.0737,0,703,1,100,30,245.18
YMCA,2014-10-26 15:30,13.8,13.9,13.8,78,10.1,1,W,0.5,6,W,13.8,13.6,13.6,,759.6,0,0,18,0.77,26,0.094,0,21.9,44,9.1,21,8.32,0.0738,0.03,702,1,100,30,244.861
YMCA,2014-10-26 16:00,13.7,13.8,13.7,78,9.9,2,WNW,1,8,WNW,13.7,13.4,13.4,,759.7,0,0,4,0.17,14,0.097,0,21.6,44,8.8,20.4,8.33,0.0739,0.03,703,1,100,30,244.176
YMCA,2014-10-26 16:30,13.5,13.7,13.5,80,10.1,1,W,0.5,4,NNE,13.5,13.3,13.3,,759.8,0,0,0,0,0,0.101,0,21.3,44,8.5,20.1,8.34,0.074,0,702,1,100,30,243.842
YMCA,2014-10-26 17:00,13.2,13.5,13.2,81,10,1,W,0.5,5,WSW,13.2,13,13,,759.9,0,0,0,0,0,0.108,0,20.9,44,8.2,19.7,8.35,0.0742,0.03,703,1,100,30,243.998
YMCA,2014-10-26 17:30,13.1,13.2,13.1,83,10.2,1,WNW,0.5,4,WNW,13.1,12.9,12.9,,760.1,0,0,0,0,0,0.11,0,20.7,44,8,19.6,8.35,0.0742,0,702,1,100,30,243.112
YMCA,2014-10-26 18:00,12.8,13.1,12.7,85,10.3,0,NW,0,2,W,12.8,12.7,12.7,,760.2,0,0,0,0,0,0.116,0,20.6,45,8.3,19.6,8.47,0.0743,0.03,703,1,100,30,243.081
YMCA,2014-10-26 18:30,12.7,12.8,12.7,83,9.9,0,NNW,0,5,N,12.7,12.6,12.6,,760.4,0,0,0,0,0,0.118,0,20.4,45,8.1,19.4,8.47,0.0743,0,701,1,100,30,244.371
YMCA,2014-10-26 19:00,12.7,12.7,12.7,80,9.4,1,NW,0.5,7,NNW,12.7,12.6,12.6,,760.7,0,0,0,0,0,0.117,0,20.3,45,8,19.3,8.48,0.0744,0.03,702,1,100,30,245.299
YMCA,2014-10-26 19:30,12.7,12.8,12.7,78,8.9,1,NNW,0.5,7,NW,12.7,12.4,12.4,,760.7,0,0,0,0,0,0.118,0,20.3,45,8,19.3,8.48,0.0744,0,702,1,100,30,246.485
YMCA,2014-10-26 20:00,12.6,12.7,12.6,78,8.8,0,NW,0,3,NNW,12.6,12.3,12.3,,760.8,0,0,0,0,0,0.12,0,20.3,44,7.7,19.2,8.35,0.0744,0.03,702,1,100,30,244.73
YMCA,2014-10-26 20:30,12.4,12.6,12.4,78,8.7,0,NW,0,3,NW,12.4,12.2,12.2,,760.6,0,0,0,0,0,0.123,0,20.2,44,7.6,19.1,8.35,0.0744,0,701,1,100,30,244.883
YMCA,2014-10-26 21:00,11.6,12.4,11.6,80,8.3,0,W,0,3,WNW,11.6,11.4,11.4,,760.6,0,0,0,0,0,0.14,0,19.8,44,7.2,18.7,8.35,0.0746,0.03,702,1,100,30,245.695
YMCA,2014-10-26 21:30,11.3,11.6,11.2,82,8.3,1,WSW,0.5,4,WSW,11.3,11.2,11.2,,760.6,0,0,0,0,0,0.147,0,19.2,44,6.7,18.1,8.35,0.0747,0,702,1,100,30,247.133
YMCA,2014-10-26 22:00,11.2,11.3,11.2,82,8.3,1,WSW,0.5,5,WSW,11.2,11.2,11.2,,760.5,0,0,0,0,0,0.148,0,18.6,45,6.4,17.4,8.54,0.0749,0,702,1,100,30,246.471
YMCA,2014-10-26 22:30,10.9,11.2,10.9,83,8.2,0,WSW,0,4,WSW,10.9,10.9,10.9,,760.6,0,0,0,0,0,0.154,0,18.3,45,6.1,17.1,8.55,0.075,0.03,703,1,100,30,247.602
YMCA,2014-10-26 23:00,11.3,11.3,10.9,83,8.5,0,WSW,0,5,WSW,11.3,11.3,11.3,,760.6,0,0,0,0,0,0.146,0,18.3,45,6.1,17.1,8.55,0.075,0.03,702,1,100,30,248.293
YMCA,2014-10-26 23:30,11.9,11.9,11.3,82,8.9,1,WSW,0.5,4,WSW,11.9,11.8,11.8,,760.5,0,0,0,0,0,0.134,0,18.4,45,6.3,17.2,8.55,0.0749,0,703,1,100,30,246.688
YMCA,2014-10-27 00:00,12.1,12.1,11.9,82,9.1,1,WSW,0.5,5,WSW,12.1,11.9,11.9,,760.5,0,0,0,0,0,0.131,0,18.7,45,6.5,17.6,8.54,0.0749,0,702,1,100,30,247.386
YMCA,2014-10-27 00:30,12.1,12.1,12,83,9.3,3,WSW,1.5,5,WSW,12.1,11.9,11.9,,760.2,0,0,0,0,0,0.131,0,18.8,45,6.6,17.7,8.53,0.0748,0.03,702,1,100,30,247.56
YMCA,2014-10-27 01:00,12.4,12.4,12,83,9.6,0,WSW,0,4,SW,12.4,12.3,12.3,,760.4,0,0,0,0,0,0.124,0,19,45,6.8,17.8,8.53,0.0748,0,702,1,100,30,247.902
YMCA,2014-10-27 01:30,12.3,12.4,12.3,83,9.5,1,WSW,0.5,4,WSW,12.3,12.2,12.2,,760.2,0,0,0,0,0,0.125,0,19.3,45,7,18.2,8.52,0.0747,0.03,702,1,100,30,247.763
